loc_rowid	pl_hostname	pl_discmethod	pl_pnum	pl_orbper	pl_orbpererr1	pl_orbpererr2	pl_orbperlim	st_dist	st_disterr1	st_disterr2	st_distlim	pl_facility
2937	Kepler-621	Transit	1	2.62811375	0.00000177	-0.00000177	0	389.00	14.24	-15.58	0	Kepler
2938	Kepler-622	Transit	1	14.28226676	0.00002663	-0.00002663	0	259.00	12.80	-11.36	0	Kepler
2939	Kepler-623	Transit	1	9.07097734	0.00001283	-0.00001283	0	811.00	95.06	-56.31	0	Kepler
2940	Kepler-624	Transit	1	14.58649607	0.00002876	-0.00002876	0	731.00	105.32	-72.38	0	Kepler
2941	Kepler-625	Transit	2	7.75192492	0.00001063	-0.00001063	0	502.00	15.91	-13.20	0	Kepler
2942	Kepler-625	Transit	2	4.16536510	0.00001304	-0.00001304	0	502.00	15.91	-13.20	0	Kepler
2943	Kepler-626	Transit	1	14.48585199	0.00002363	-0.00002363	0	690.00	82.19	-60.71	0	Kepler
2944	Kepler-627	Transit	1	40.69944430	0.00017830	-0.00017830	0	1143.00	482.07	-215.07	0	Kepler
2945	Kepler-628	Transit	1	15.45805670	0.00000295	-0.00000295	0	579.00	112.05	-97.69	0	Kepler
2946	Kepler-629	Transit	1	7.23858540	0.00001180	-0.00001180	0	383.00	10.81	-11.12	0	Kepler
2947	Kepler-63	Transit	1	9.43415050	0.00000100	-0.00000100	0	200.00	15.00	-15.00	0	Kepler
2948	Kepler-630	Transit	1	161.47439370	0.00090110	-0.00090110	0	657.00	70.56	-50.36	0	Kepler
2949	Kepler-631	Transit	1	17.97979059	0.00003770	-0.00003770	0	843.00	92.69	-67.00	0	Kepler
2950	Kepler-632	Transit	1	30.99660733	0.00004756	-0.00004756	0	349.00	11.56	-10.80	0	Kepler
2951	Kepler-633	Transit	1	8.50340718	0.00002680	-0.00002680	0	634.00	118.05	-79.30	0	Kepler
2952	Kepler-634	Transit	1	5.16950177	0.00001029	-0.00001029	0	757.00	118.16	-99.05	0	Kepler
2953	Kepler-635	Transit	1	23.44971004	0.00007672	-0.00007672	0	826.00	105.98	-84.63	0	Kepler
2954	Kepler-636	Transit	1	16.08066115	0.00000560	-0.00000560	0	341.00	11.33	-11.38	0	Kepler
2955	Kepler-637	Transit	1	23.20584623	0.00005368	-0.00005368	0	1575.00	164.18	-186.92	0	Kepler
2956	Kepler-638	Transit	1	6.07972888	0.00001513	-0.00001513	0	426.00	137.23	-41.61	0	Kepler
2957	Kepler-639	Transit	1	10.21420496	0.00002131	-0.00002131	0	680.00	136.07	-94.49	0	Kepler
2958	Kepler-640	Transit	1	22.24813967	0.00003515	-0.00003515	0	538.00	19.13	-16.46	0	Kepler
2959	Kepler-641	Transit	1	9.48961571	0.00002398	-0.00002398	0	673.00	115.44	-84.25	0	Kepler
2960	Kepler-642	Transit	1	4.41745855	0.00000660	-0.00000660	0	1022.00	448.37	-200.31	0	Kepler
2961	Kepler-643	Transit	1	16.33889626	0.00001826	-0.00001826	0	1029.00	35.87	-26.94	0	Kepler
2962	Kepler-644	Transit	1	3.17391710	0.00000423	-0.00000423	0	1413.00	515.33	-275.94	0	Kepler
2963	Kepler-645	Transit	1	3.27582262	0.00000477	-0.00000477	0	901.00	268.27	-129.40	0	Kepler
2964	Kepler-646	Transit	1	15.87364565	0.00004300	-0.00004300	0	513.00	77.49	-48.60	0	Kepler
2965	Kepler-647	Transit	1	16.22546490	0.00015560	-0.00015560	0	789.00	93.38	-70.74	0	Kepler
2966	Kepler-648	Transit	1	17.42117490	0.00002066	-0.00002066	0	665.00	24.26	-23.65	0	Kepler
2967	Kepler-649	Transit	1	29.90722674	0.00005373	-0.00005373	0	525.00	32.74	-29.39	0	Kepler
2968	Kepler-65	Transit	3	2.15491000	0.00000500	-0.00000500	0					Kepler
2969	Kepler-65	Transit	3	5.85994400	0.00000300	-0.00000300	0					Kepler
2970	Kepler-65	Transit	3	8.13123000	0.00002000	-0.00002000	0					Kepler
2971	Kepler-650	Transit	1	3.03214559	0.00000331	-0.00000331	0	805.00	138.42	-122.22	0	Kepler
2972	Kepler-651	Transit	1	21.38521506	0.00003880	-0.00003880	0	537.00	24.70	-23.32	0	Kepler
2973	Kepler-652	Transit	1	4.18200253	0.00000172	-0.00000172	0	423.00	10.04	-9.39	0	Kepler
2974	Kepler-653	Transit	2	14.70748976	0.00003759	-0.00003759	0	593.00	86.31	-79.11	0	Kepler
2975	Kepler-653	Transit	2	0.90037648	0.00000363	-0.00000363	0	593.00	86.31	-79.11	0	Kepler
2976	Kepler-654	Transit	1	13.72465129	0.00005006	-0.00005006	0	661.00	103.47	-66.61	0	Kepler
2977	Kepler-655	Transit	1	46.40633580	0.00016510	-0.00016510	0	783.00	114.73	-77.86	0	Kepler
2978	Kepler-656	Transit	1	1.26025909	0.00000066	-0.00000066	0	867.00	60.08	-55.61	0	Kepler
2979	Kepler-657	Transit	1	24.54350418	0.00006435	-0.00006435	0	1244.00	244.37	-117.67	0	Kepler
2980	Kepler-658	Transit	1	1.28707676	0.00000119	-0.00000119	0	341.00	14.21	-16.90	0	Kepler
2981	Kepler-659	Transit	1	17.67179600	0.00005558	-0.00005558	0	688.00	28.16	-34.77	0	Kepler
2982	Kepler-66	Transit	1	17.81581500	0.00007500	-0.00007500	0	1107.00	90.00	-90.00	0	Kepler
2983	Kepler-660	Transit	1	9.27358194	0.00001178	-0.00001178	0	564.00	23.98	-36.50	0	Kepler
2984	Kepler-661	Transit	1	6.02930132	0.00000536	-0.00000536	0	558.00	25.54	-35.29	0	Kepler
2985	Kepler-662	Transit	1	21.67697486	0.00006711	-0.00006711	0	641.00	26.99	-36.24	0	Kepler
2986	Kepler-663	Transit	1	4.99678284	0.00001448	-0.00001448	0	1030.00	74.38	-63.50	0	Kepler
2987	Kepler-664	Transit	1	2.52559332	0.00000367	-0.00000367	0	1386.00	363.27	-133.71	0	Kepler
2988	Kepler-665	Transit	1	16.01310205	0.00004308	-0.00004308	0	651.00	32.14	-36.75	0	Kepler
2989	Kepler-666	Transit	1	4.49876092	0.00001769	-0.00001769	0	1330.00	316.53	-168.02	0	Kepler
2990	Kepler-667	Transit	1	41.43962808	0.00008183	-0.00008183	0	907.00	76.21	-51.70	0	Kepler
2991	Kepler-668	Transit	1	8.35390639	0.00001695	-0.00001695	0	877.00	70.00	-59.00	0	Kepler
2992	Kepler-669	Transit	1	4.12554687	0.00000310	-0.00000310	0	1778.00	463.31	-208.21	0	Kepler
2993	Kepler-67	Transit	1	15.72590000	0.00011000	-0.00011000	0	1107.00	90.00	-90.00	0	Kepler
2994	Kepler-670	Transit	1	2.81650485	0.00000015	-0.00000015	0	980.00	218.34	-97.82	0	Kepler
2995	Kepler-671	Transit	1	4.28095859	0.00000648	-0.00000648	0	1139.00	200.13	-87.05	0	Kepler
2996	Kepler-672	Transit	1	38.37746230	0.00015550	-0.00015550	0	1011.00	127.59	-74.15	0	Kepler
2997	Kepler-673	Transit	1	3.72873109	0.00000093	-0.00000093	0	978.00	79.56	-65.42	0	Kepler
2998	Kepler-674	Transit	1	2.24338185	0.00000272	-0.00000272	0	302.00	18.81	-17.56	0	Kepler
2999	Kepler-675	Transit	1	2.33743801	0.00000207	-0.00000207	0	651.00	31.74	-38.06	0	Kepler
3000	Kepler-676	Transit	1	11.59822172	0.00001399	-0.00001399	0	243.00	14.91	-16.72	0	Kepler
3001	Kepler-677	Transit	1	6.57531678	0.00000369	-0.00000369	0	1180.00	252.65	-99.12	0	Kepler
3002	Kepler-678	Transit	1	7.27503724	0.00000427	-0.00000427	0	875.00	112.58	-61.05	0	Kepler
3003	Kepler-679	Transit	1	12.39358604	0.00003829	-0.00003829	0	968.00	89.61	-75.62	0	Kepler
3004	Kepler-68	Transit	3	5.39876000	0.00000400	-0.00000400	0	135.00	10.00	-10.00	0	Kepler
3005	Kepler-68	Transit	3	9.60504000			0	135.00	10.00	-10.00	0	Kepler
3006	Kepler-68	Radial Velocity	3	625.00000000	16.00000000	-16.00000000	0	135.00	10.00	-10.00	0	W. M. Keck Observatory
3007	Kepler-680	Transit	1	3.68992629	0.00000943	-0.00000943	0	1342.00	446.09	-145.05	0	Kepler
3008	Kepler-681	Transit	1	26.39435646	0.00006078	-0.00006078	0	666.00	33.17	-37.24	0	Kepler
3009	Kepler-682	Transit	1	12.61190667	0.00000646	-0.00000646	0	951.00	101.45	-67.82	0	Kepler
3010	Kepler-683	Transit	1	2.53918318	0.00000511	-0.00000511	0	976.00	166.50	-94.05	0	Kepler
3011	Kepler-684	Transit	1	6.77030201	0.00000886	-0.00000886	0	1066.00	97.73	-92.81	0	Kepler
3012	Kepler-685	Transit	1	1.62552220	0.00000015	-0.00000015	0	1145.00	327.07	-137.21	0	Kepler
3013	Kepler-686	Transit	1	1.59474546	0.00000011	-0.00000011	0	1203.00	199.22	-107.40	0	Kepler
3014	Kepler-687	Transit	1	20.50586978	0.00002828	-0.00002828	0	628.00	29.20	-34.61	0	Kepler
3015	Kepler-688	Transit	1	3.89593684	0.00000080	-0.00000080	0	1247.00	225.58	-135.14	0	Kepler
3016	Kepler-689	Transit	1	22.36656079	0.00009811	-0.00009811	0	1044.00	124.63	-86.65	0	Kepler
3017	Kepler-69	Transit	2	13.72234100	0.00003500	-0.00003600	0					Kepler
3018	Kepler-69	Transit	2	242.46130000	0.00590000	-0.00640000	0					Kepler
3019	Kepler-690	Transit	1	7.74809437	0.00000763	-0.00000763	0	1653.00	508.70	-208.66	0	Kepler
3020	Kepler-691	Transit	1	8.11437900	0.00001125	-0.00001125	0	239.00	12.27	-12.57	0	Kepler
3021	Kepler-692	Transit	1	21.81293494	0.00007140	-0.00007140	0	1000.00	114.51	-80.82	0	Kepler
3022	Kepler-693	Transit	1	15.37563332	0.00001072	-0.00001072	0	1002.00	54.76	-65.87	0	Kepler
3023	Kepler-694	Transit	1	6.36584161	0.00000810	-0.00000810	0	1023.00	149.86	-80.34	0	Kepler
3024	Kepler-695	Transit	1	3.04033042	0.00000030	-0.00000030	0	620.00	54.31	-42.99	0	Kepler
3025	Kepler-696	Transit	1	4.19042557	0.00000160	-0.00000160	0	1285.00	338.27	-156.75	0	Kepler
3026	Kepler-697	Transit	1	3.70987065	0.00000305	-0.00000305	0	1091.00	146.18	-87.95	0	Kepler
3027	Kepler-698	Transit	1	16.32976218	0.00003512	-0.00003512	0	1135.00	140.38	-91.57	0	Kepler
3028	Kepler-699	Transit	1	27.80756293	0.00000529	-0.00000529	0	888.00	92.94	-83.75	0	Kepler
3029	Kepler-7	Transit	1	4.88548920	0.00000090	-0.00000090	0					Kepler
3030	Kepler-700	Transit	1	80.87206390	0.00017270	-0.00017270	0	1061.00	161.82	-86.23	0	Kepler
3031	Kepler-701	Transit	1	10.35533177	0.00002064	-0.00002064	0	755.00	60.84	-47.36	0	Kepler
3032	Kepler-702	Transit	1	10.52629406	0.00000190	-0.00000190	0	892.00	87.19	-60.27	0	Kepler
3033	Kepler-703	Transit	1	4.58352176	0.00000173	-0.00000173	0	1482.00	656.01	-269.87	0	Kepler
3034	Kepler-704	Transit	1	3.76182115	0.00001161	-0.00001161	0	1054.00	239.57	-91.31	0	Kepler
3035	Kepler-705	Transit	1	56.05605380	0.00024860	-0.00024860	0	251.00	10.74	-11.45	0	Kepler
3036	Kepler-706	Transit	1	41.40831347	0.00000696	-0.00000696	0	810.00	74.95	-58.76	0	Kepler
3037	Kepler-707	Transit	1	2.23749275	0.00000468	-0.00000468	0	626.00	37.89	-46.24	0	Kepler
3038	Kepler-708	Transit	1	3.16789194	0.00000384	-0.00000384	0	1241.00	278.70	-119.36	0	Kepler
3039	Kepler-709	Transit	1	16.08524954	0.00002644	-0.00002644	0	668.00	41.44	-45.96	0	Kepler
3040	Kepler-710	Transit	1	4.34728553	0.00000834	-0.00000834	0	919.00	122.11	-78.32	0	Kepler
3041	Kepler-711	Transit	1	23.58914398	0.00006647	-0.00006647	0	664.00	76.22	-56.76	0	Kepler
3042	Kepler-712	Transit	2	21.02247699	0.00004431	-0.00004431	0	944.00	31.55	-31.79	0	Kepler
3043	Kepler-712	Transit	2	226.89047000	0.00109600	-0.00109600	0	944.00	31.55	-31.79	0	Kepler
3044	Kepler-713	Transit	1	7.41114100	0.00001344	-0.00001344	0	1003.00	209.52	-127.60	0	Kepler
3045	Kepler-714	Transit	1	8.09888799	0.00000219	-0.00000219	0	1460.00	363.85	-160.80	0	Kepler
3046	Kepler-715	Transit	1	10.00652995	0.00001932	-0.00001932	0	1214.00	266.32	-120.49	0	Kepler
3047	Kepler-716	Transit	1	10.37168453	0.00001449	-0.00001449	0	675.00	37.17	-38.11	0	Kepler
3048	Kepler-717	Transit	1	4.40840023	0.00001493	-0.00001493	0	1126.00	119.93	-85.06	0	Kepler
3049	Kepler-718	Transit	1	2.05234990	0.00000015	-0.00000015	0	1520.00	661.22	-306.43	0	Kepler
3050	Kepler-719	Transit	1	5.00731778	0.00000125	-0.00000125	0	1427.00	313.69	-169.25	0	Kepler
3051	Kepler-720	Transit	1	4.70832654	0.00000073	-0.00000073	0	880.00	191.51	-93.94	0	Kepler
3052	Kepler-721	Transit	1	5.39202539	0.00000677	-0.00000677	0	848.00	42.02	-43.00	0	Kepler
3053	Kepler-722	Transit	2	4.09357325	0.00000810	-0.00000810	0	1375.00	364.25	-157.69	0	Kepler
3054	Kepler-722	Transit	2	105.14474900	0.00167500	-0.00167500	0	1375.00	364.25	-157.69	0	Kepler
3055	Kepler-723	Transit	1	4.08227507	0.00000023	-0.00000023	0	965.00	125.65	-67.84	0	Kepler
3056	Kepler-724	Transit	1	3.31494634	0.00000172	-0.00000172	0	862.00	109.41	-64.79	0	Kepler
3057	Kepler-725	Transit	1	39.64317811	0.00001110	-0.00001110	0	778.00	61.40	-47.19	0	Kepler
3058	Kepler-726	Transit	1	21.80451088	0.00004512	-0.00004512	0	838.00	85.17	-66.83	0	Kepler
3059	Kepler-727	Transit	1	5.15448442	0.00000858	-0.00000858	0	892.00	102.89	-71.83	0	Kepler
3060	Kepler-728	Transit	1	5.74347727	0.00000717	-0.00000717	0	1236.00	169.29	-102.09	0	Kepler
3061	Kepler-729	Transit	1	3.16635371	0.00000242	-0.00000242	0	1271.00	152.30	-92.13	0	Kepler
3062	Kepler-730	Transit	1	6.49168426	0.00000165	-0.00000165	0	1455.00	405.92	-130.20	0	Kepler
3063	Kepler-731	Transit	1	3.85560355	0.00000029	-0.00000029	0	1311.00	302.36	-153.48	0	Kepler
3064	Kepler-732	Transit	2	9.46781405	0.00000618	-0.00000618	0	150.00	11.13	-13.53	0	Kepler
3065	Kepler-732	Transit	2	0.89304124	0.00000046	-0.00000046	0	150.00	11.13	-13.53	0	Kepler
3066	Kepler-733	Transit	1	20.83424726	0.00005682	-0.00005682	0	980.00	89.42	-63.68	0	Kepler
3067	Kepler-734	Transit	1	6.10485286	0.00000289	-0.00000289	0	553.00	23.23	-22.51	0	Kepler
3068	Kepler-735	Transit	1	11.51516988	0.00001516	-0.00001516	0	790.00	39.64	-33.10	0	Kepler
3069	Kepler-736	Transit	1	3.60147201	0.00000543	-0.00000543	0	1007.00	60.06	-55.57	0	Kepler
3070	Kepler-737	Transit	1	28.59915399	0.00005673	-0.00005673	0	195.00	14.08	-12.73	0	Kepler
3071	Kepler-738	Transit	1	24.58721573	0.00008802	-0.00008802	0	992.00	72.65	-70.33	0	Kepler
3072	Kepler-739	Transit	1	12.53248465	0.00002295	-0.00002295	0	1128.00	146.14	-88.80	0	Kepler
3073	Kepler-74	Transit	1	7.34071100	0.00000600	-0.00000600	0	1330.00	170.00	-170.00	0	Kepler
3074	Kepler-740	Transit	1	3.58410122	0.00000199	-0.00000199	0	1262.00	143.42	-79.76	0	Kepler
3075	Kepler-741	Transit	1	7.03902374	0.00001488	-0.00001488	0	1530.00	517.38	-193.10	0	Kepler
3076	Kepler-742	Transit	1	8.36086824	0.00000631	-0.00000631	0	499.00	19.86	-21.07	0	Kepler
3077	Kepler-743	Transit	1	3.17926292	0.00000252	-0.00000252	0	258.00	7.01	-7.17	0	Kepler
3078	Kepler-744	Transit	1	12.06222443	0.00002649	-0.00002649	0	486.00	34.28	-26.91	0	Kepler
3079	Kepler-745	Transit	1	9.93143556	0.00005945	-0.00005945	0	1199.00	315.69	-128.59	0	Kepler
3080	Kepler-746	Transit	1	3.48159251	0.00001115	-0.00001115	0	450.00	50.64	-34.82	0	Kepler
3081	Kepler-747	Transit	1	35.61760587	0.00005345	-0.00005345	0	855.00	50.21	-51.03	0	Kepler
3082	Kepler-748	Transit	1	7.40742793	0.00003434	-0.00003434	0	1271.00	325.65	-148.18	0	Kepler
3083	Kepler-749	Transit	1	17.31716585	0.00004602	-0.00004602	0	753.00	66.39	-61.74	0	Kepler
3084	Kepler-75	Transit	1	8.88491160	0.00000340	-0.00000340	0	1140.00	250.00	-160.00	0	Kepler
3085	Kepler-750	Transit	2	9.42887179	0.00002438	-0.00002438	0	1181.00	409.70	-160.03	0	Kepler
3086	Kepler-750	Transit	2	4.08899022	0.00001934	-0.00001934	0	1181.00	409.70	-160.03	0	Kepler
3087	Kepler-751	Transit	1	17.44490636	0.00004200	-0.00004200	0	748.00	73.71	-56.49	0	Kepler
3088	Kepler-752	Transit	1	18.82747265	0.00008811	-0.00008811	0	1075.00	98.23	-80.09	0	Kepler
3089	Kepler-753	Transit	1	5.74772501	0.00000838	-0.00000838	0	278.00	10.04	-12.07	0	Kepler
3090	Kepler-754	Transit	1	14.55962370	0.00020130	-0.00020130	0	1192.00	281.57	-141.53	0	Kepler
3091	Kepler-755	Transit	2	1.26909037	0.00000100	-0.00000100	0	368.00	12.21	-12.03	0	Kepler
3092	Kepler-755	Transit	2	2.85313364	0.00000412	-0.00000412	0	368.00	12.21	-12.03	0	Kepler
3093	Kepler-756	Transit	1	1.22486632	0.00000384	-0.00000384	0	852.00	65.64	-74.99	0	Kepler
3094	Kepler-757	Transit	1	1.02267882	0.00000244	-0.00000244	0	1016.00	349.26	-177.34	0	Kepler
3095	Kepler-758	Transit	4	12.10971040	0.00007142	-0.00007142	0	1353.00	292.62	-212.60	0	Kepler
3096	Kepler-758	Transit	4	4.75793986	0.00003846	-0.00003846	0	1353.00	292.62	-212.60	0	Kepler
3097	Kepler-758	Transit	4	20.49661970	0.00022820	-0.00022820	0	1353.00	292.62	-212.60	0	Kepler
3098	Kepler-758	Transit	4	8.19347190	0.00010360	-0.00010360	0	1353.00	292.62	-212.60	0	Kepler
3099	Kepler-759	Transit	1	41.80598500	0.00020820	-0.00020820	0	892.00	192.10	-87.30	0	Kepler
3100	Kepler-76	Orbital Brightness Modulation	1	1.54492980	0.00000040	-0.00000040	0					Kepler
3101	Kepler-760	Transit	2	8.70419416	0.00001277	-0.00001277	0	782.00	67.76	-43.55	0	Kepler
3102	Kepler-760	Transit	2	2.46697439	0.00000658	-0.00000658	0	782.00	67.76	-43.55	0	Kepler
3103	Kepler-761	Transit	1	10.12804789	0.00002905	-0.00002905	0	867.00	103.70	-75.49	0	Kepler
3104	Kepler-762	Transit	1	3.77055210	0.00000094	-0.00000094	0	1465.00	303.43	-153.41	0	Kepler
3105	Kepler-763	Transit	1	1.19655156	0.00000356	-0.00000356	0	902.00	56.07	-46.47	0	Kepler
3106	Kepler-764	Transit	1	7.33683936	0.00003735	-0.00003735	0	1013.00	117.78	-80.44	0	Kepler
3107	Kepler-765	Transit	1	27.66552260	0.00012970	-0.00012970	0	1000.00	214.94	-95.83	0	Kepler
3108	Kepler-766	Transit	1	6.10027804	0.00001640	-0.00001640	0	1614.00	436.19	-196.98	0	Kepler
3109	Kepler-767	Transit	1	161.52801010	0.00030860	-0.00030860	0	1185.00	157.84	-104.47	0	Kepler
3110	Kepler-768	Transit	1	11.39100250	0.00007499	-0.00007499	0	795.00	63.98	-53.61	0	Kepler
3111	Kepler-769	Transit	2	7.42608998	0.00001952	-0.00001952	0	1362.00	567.34	-216.52	0	Kepler
3112	Kepler-769	Transit	2	15.98701740	0.00019990	-0.00019990	0	1362.00	567.34	-216.52	0	Kepler
3113	Kepler-77	Transit	1	3.57878087	0.00000023	-0.00000023	0	570.00	70.00	-70.00	0	Kepler
3114	Kepler-770	Transit	3	18.92540274	0.00005291	-0.00005291	0	761.00	105.60	-58.20	0	Kepler
3115	Kepler-770	Transit	3	1.47532231	0.00000419	-0.00000419	0	761.00	105.60	-58.20	0	Kepler
3116	Kepler-770	Transit	3	4.15244722	0.00001685	-0.00001685	0	761.00	105.60	-58.20	0	Kepler
3117	Kepler-771	Transit	1	8.73485836	0.00004732	-0.00004732	0	1000.00	177.56	-115.90	0	Kepler
3118	Kepler-772	Transit	1	12.99207337	0.00005428	-0.00005428	0	689.00	135.71	-90.82	0	Kepler
3119	Kepler-773	Transit	1	3.74910006	0.00000714	-0.00000714	0	528.00	28.74	-24.38	0	Kepler
3120	Kepler-774	Transit	1	11.08957230	0.00004373	-0.00004373	0	1190.00	169.66	-202.39	0	Kepler
3121	Kepler-775	Transit	1	0.97486893	0.00000080	-0.00000080	0	400.00	11.51	-12.42	0	Kepler
3122	Kepler-776	Transit	1	4.89718784	0.00001969	-0.00001969	0	727.00	38.76	-36.71	0	Kepler
3123	Kepler-777	Transit	1	5.72812599	0.00002019	-0.00002019	0	383.00	18.18	-20.18	0	Kepler
3124	Kepler-778	Transit	1	3.75574426	0.00001083	-0.00001083	0	899.00	49.81	-63.02	0	Kepler
3125	Kepler-779	Transit	1	7.09714223	0.00002921	-0.00002921	0	224.00	18.09	-16.66	0	Kepler
3126	Kepler-78	Transit	1	0.35501000	0.00000000	0.00000000	0					Kepler
3127	Kepler-780	Transit	1	0.67737516	0.00000125	-0.00000125	0	520.00	50.10	-32.91	0	Kepler
3128	Kepler-781	Transit	1	13.21407320	0.00003577	-0.00003577	0	1036.00	63.55	-79.70	0	Kepler
3129	Kepler-782	Transit	1	158.68533080	0.00043730	-0.00043730	0	412.00	52.30	-36.74	0	Kepler
3130	Kepler-783	Transit	1	4.29264638	0.00003429	-0.00003429	0	544.00	27.74	-21.95	0	Kepler
3131	Kepler-784	Transit	1	31.59226460	0.00068090	-0.00068090	0	604.00	128.23	-117.05	0	Kepler
3132	Kepler-785	Transit	1	1.97376093	0.00000010	-0.00000010	0	666.00	28.64	-30.11	0	Kepler
3133	Kepler-786	Transit	1	53.52934870	0.00025710	-0.00025710	0	512.00	12.77	-11.46	0	Kepler
3134	Kepler-787	Transit	1	0.92831050	0.00000220	-0.00000220	0	468.00	20.01	-18.79	0	Kepler
3135	Kepler-788	Transit	1	8.39846269	0.00005719	-0.00005719	0	1649.00	518.84	-248.29	0	Kepler
3136	Kepler-789	Transit	1	8.63847725	0.00003071	-0.00003071	0	915.00	188.14	-103.69	0	Kepler
3137	Kepler-79	Transit	4	13.48450000	0.00020000	-0.00020000	0					Kepler
3138	Kepler-79	Transit	4	27.40290000	0.00080000	-0.00060000	0					Kepler
3139	Kepler-79	Transit	4	52.09020000	0.00090000	-0.00100000	0					Kepler
3140	Kepler-79	Transit	4	81.06590000	0.00130000	-0.00110000	0					Kepler
3141	Kepler-790	Transit	1	13.73469807	0.00004026	-0.00004026	0	727.00	51.44	-45.55	0	Kepler
3142	Kepler-791	Transit	1	14.55397590	0.00010020	-0.00010020	0	1447.00	591.83	-254.89	0	Kepler
3143	Kepler-792	Transit	1	11.30119217	0.00006491	-0.00006491	0	1205.00	298.31	-144.83	0	Kepler
3144	Kepler-793	Transit	1	4.24153639	0.00002259	-0.00002259	0	794.00	169.39	-87.81	0	Kepler
3145	Kepler-794	Transit	1	11.13125132	0.00003571	-0.00003571	0	763.00	186.35	-121.81	0	Kepler
3146	Kepler-795	Transit	1	29.61934210	0.00011440	-0.00011440	0	458.00	46.60	-33.80	0	Kepler
3147	Kepler-796	Transit	1	6.40087618	0.00002313	-0.00002313	0	377.00	103.89	-63.91	0	Kepler
3148	Kepler-797	Transit	1	27.07237711	0.00009275	-0.00009275	0	752.00	156.93	-82.11	0	Kepler
3149	Kepler-798	Transit	1	13.71933369	0.00005734	-0.00005734	0	1085.00	463.53	-160.07	0	Kepler
3150	Kepler-799	Transit	1	133.46052350	0.00025300	-0.00025300	0	1029.00	130.85	-86.31	0	Kepler
3151	Kepler-8	Transit	1	3.52249910	0.00000070	-0.00000070	0	1330.00	180.00	-180.00	0	Kepler
3152	Kepler-80	Transit	6	7.05246000	0.00020000	-0.00022000	0	357.00			0	Kepler
3153	Kepler-80	Transit	6	9.52355000	0.00041000	-0.00029000	0	357.00			0	Kepler
3154	Kepler-80	Transit	6	3.07222000	0.00006000	-0.00004000	0	357.00			0	Kepler
3155	Kepler-80	Transit	6	4.64489000	0.00020000	-0.00019000	0	357.00			0	Kepler
3156	Kepler-80	Transit	6	0.98678730	0.00000006	-0.00000006	0	357.00			0	Kepler
3157	Kepler-80	Transit	6	14.64558000	0.00012000	-0.00012000	0	357.00			0	Kepler
3158	Kepler-800	Transit	1	14.13176026	0.00004273	-0.00004273	0	1049.00	81.10	-79.96	0	Kepler
3159	Kepler-801	Transit	1	11.41928253	0.00002439	-0.00002439	0	419.00	20.36	-18.68	0	Kepler
3160	Kepler-802	Transit	1	40.05874730	0.00010920	-0.00010920	0	828.00	110.87	-53.28	0	Kepler
3161	Kepler-803	Transit	1	50.28638192	0.00008862	-0.00008862	0	615.00	88.86	-62.13	0	Kepler
3162	Kepler-804	Transit	2	14.37457351	0.00003236	-0.00003236	0	648.00	77.97	-55.65	0	Kepler
3163	Kepler-804	Transit	2	9.65185017	0.00005013	-0.00005013	0	648.00	77.97	-55.65	0	Kepler
3164	Kepler-805	Transit	1	30.86389310	0.00012590	-0.00012590	0	657.00	23.97	-22.61	0	Kepler
3165	Kepler-806	Transit	1	8.09219642	0.00003302	-0.00003302	0	260.00	76.14	-40.59	0	Kepler
3166	Kepler-807	Transit	1	117.93108781	0.00008603	-0.00008603	0	1312.00	248.77	-138.23	0	Kepler
3167	Kepler-808	Transit	1	0.63133235	0.00000035	-0.00000035	0	321.00	11.19	-16.85	0	Kepler
3168	Kepler-809	Transit	1	55.63934000	0.00018250	-0.00018250	0	933.00	171.15	-77.07	0	Kepler
3169	Kepler-81	Transit	3	5.95500000			0					Kepler
3170	Kepler-81	Transit	3	12.04000000			0					Kepler
3171	Kepler-81	Transit	3	20.83784600	0.00018100	-0.00018100	0					Kepler
3172	Kepler-810	Transit	1	4.59725385	0.00002999	-0.00002999	0	1554.00	311.38	-148.04	0	Kepler
3173	Kepler-811	Transit	1	23.58447697	0.00007601	-0.00007601	0	847.00	177.94	-146.48	0	Kepler
3174	Kepler-812	Transit	1	10.11716531	0.00002533	-0.00002533	0	1482.00	547.32	-230.86	0	Kepler
3175	Kepler-813	Transit	1	19.12947337	0.00007455	-0.00007455	0	840.00	105.50	-72.95	0	Kepler
3176	Kepler-814	Transit	1	6.14698510	0.00002500	-0.00002500	0	1327.00	390.77	-167.68	0	Kepler
3177	Kepler-815	Transit	1	8.57503552	0.00005910	-0.00005910	0	1199.00	34.67	-85.52	0	Kepler
3178	Kepler-816	Transit	1	10.50682565	0.00000382	-0.00000382	0	1059.00	71.99	-60.23	0	Kepler
3179	Kepler-817	Transit	1	3.99010623	0.00000136	-0.00000136	0	1401.00	336.72	-177.98	0	Kepler
3180	Kepler-818	Transit	1	10.03538581	0.00000659	-0.00000659	0	967.00	156.48	-88.73	0	Kepler
3181	Kepler-819	Transit	1	33.19956480	0.00011740	-0.00011740	0	722.00	64.45	-47.21	0	Kepler
